date,window_start,observations,fallback_used,fallback_reason,estimator,state,effective_sample_size,shrinkage_intensity,p_bar_high_state,between_state_relative_norm,covariance_consumed,min_eigenvalue_before,min_eigenvalue_after,max_eigenvalue,covariance_condition_number,correlation_condition_number,psd_correction_used,psd_correction_magnitude
2009-12-31,2004-12-20,1268,True,absorbing_transition,sample,-1,,,1,,False,1.7686765e-05,1.7686765e-05,0.00075374528,42.616346,37.998006,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,ewma,-1,,,1,,False,5.4857813e-06,5.4857813e-06,0.00028089472,51.204141,36.501544,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,ledoit_wolf,-1,,0.014184926,1,,True,2.0329901e-05,2.0329901e-05,0.00074537523,36.663987,32.941773,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,state_0_raw,0,726.01602,,1,,False,6.5642727e-06,6.5642727e-06,0.00025030268,38.131061,28.552594,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,state_0_shrunk,0,726.01602,0.92366568,1,,False,8.1490062e-06,8.1490062e-06,0.000285836,35.076179,27.912118,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,state_1_raw,1,542.66449,,1,,False,2.8784964e-05,2.8784964e-05,0.0014403737,50.039099,46.484424,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,state_1_shrunk,1,542.66449,0.90044212,1,,False,2.8002505e-05,2.8002505e-05,0.0013710826,48.962857,45.415351,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,regime_mixture,-1,,,1,5.0651295e-19,False,2.8002505e-05,2.8002505e-05,0.0013710826,48.962857,45.415351,False,0
2009-12-31,2004-12-20,1268,True,absorbing_transition,consumed,-1,,,1,,True,2.0329901e-05,2.0329901e-05,0.00074537523,36.663987,32.941773,False,0
2010-01-29,2004-12-20,1287,False,,sample,-1,,,0.98253335,,False,1.7563664e-05,1.7563664e-05,0.0007488458,42.636082,38.054946,False,0
2010-01-29,2004-12-20,1287,False,,ewma,-1,,,0.98253335,,False,7.4144149e-06,7.4144149e-06,0.0004072173,54.922378,48.707699,False,0
2010-01-29,2004-12-20,1287,False,,ledoit_wolf,-1,,0.01396298,0.98253335,,False,2.0149356e-05,2.0149356e-05,0.00074066035,36.758513,33.054675,False,0
2010-01-29,2004-12-20,1287,False,,state_0_raw,0,673.08234,,0.98253335,,False,5.8829161e-06,5.8829161e-06,0.00022135823,37.627297,26.189418,False,0
2010-01-29,2004-12-20,1287,False,,state_0_shrunk,0,673.08234,0.91815381,0.98253335,,False,7.8900564e-06,7.8900564e-06,0.00026077105,33.050593,25.544154,False,0
2010-01-29,2004-12-20,1287,False,,state_1_raw,1,615.26191,,0.98253335,,False,2.6665555e-05,2.6665555e-05,0.0013371178,50.144008,46.667271,False,0
2010-01-29,2004-12-20,1287,False,,state_1_shrunk,1,615.26191,0.91114559,0.98253335,,False,2.6129097e-05,2.6129097e-05,0.001284058,49.142839,45.667047,False,0
2010-01-29,2004-12-20,1287,False,,regime_mixture,-1,,,0.98253335,2.9614842e-05,True,2.586318e-05,2.586318e-05,0.0012660193,48.950643,45.456388,False,0
2010-01-29,2004-12-20,1287,False,,consumed,-1,,,0.98253335,,True,2.586318e-05,2.586318e-05,0.0012660193,48.950643,45.456388,False,0
2010-02-26,2004-12-20,1306,False,,sample,-1,,,0.98306531,,False,1.7468923e-05,1.7468923e-05,0.00074343339,42.557484,38.243012,False,0
2010-02-26,2004-12-20,1306,False,,ewma,-1,,,0.98306531,,False,4.8098852e-06,4.8098852e-06,0.0004114413,85.540772,79.688463,False,0
2010-02-26,2004-12-20,1306,False,,ledoit_wolf,-1,,0.013797997,0.98306531,,False,2.0007932e-05,2.0007932e-05,0.00073540735,36.755791,33.248784,False,0
2010-02-26,2004-12-20,1306,False,,state_0_raw,0,673.12359,,0.98306531,,False,5.8839896e-06,5.8839896e-06,0.00022137407,37.623125,26.191888,False,0
2010-02-26,2004-12-20,1306,False,,state_0_shrunk,0,673.12359,0.91815841,0.98306531,,False,7.8690216e-06,7.8690216e-06,0.00026046592,33.100166,25.569203,False,0
2010-02-26,2004-12-20,1306,False,,state_1_raw,1,634.16806,,0.98306531,,False,2.6166249e-05,2.6166249e-05,0.0013082656,49.99821,46.889851,False,0
2010-02-26,2004-12-20,1306,False,,state_1_shrunk,1,634.16806,0.9135656,0.98306531,,False,2.5678653e-05,2.5678653e-05,0.0012586929,49.017093,45.904058,False,0
2010-02-26,2004-12-20,1306,False,,regime_mixture,-1,,,0.98306531,2.4451598e-05,True,2.5430077e-05,2.5430077e-05,0.0012416315,48.825312,45.694014,False,0
2010-02-26,2004-12-20,1306,False,,consumed,-1,,,0.98306531,,True,2.5430077e-05,2.5430077e-05,0.0012416315,48.825312,45.694014,False,0
2010-03-31,2004-12-20,1329,False,,sample,-1,,,0.98366797,,False,1.7318955e-05,1.7318955e-05,0.00073307275,42.327771,38.143934,False,0
2010-03-31,2004-12-20,1329,False,,ewma,-1,,,0.98366797,,False,2.968128e-06,2.968128e-06,0.00019589949,66.001024,43.966892,False,0
2010-03-31,2004-12-20,1329,False,,ledoit_wolf,-1,,0.013724068,0.98366797,,False,1.9810957e-05,1.9810957e-05,0.00072521053,36.606536,33.18782,False,0
2010-03-31,2004-12-20,1329,False,,state_0_raw,0,673.19881,,0.98366797,,False,5.8864338e-06,5.8864338e-06,0.00022140545,37.612833,26.195609,False,0
2010-03-31,2004-12-20,1329,False,,state_0_shrunk,0,673.19881,0.91816681,0.98366797,,False,7.8345684e-06,7.8345684e-06,0.00025970247,33.14828,25.578398,False,0
2010-03-31,2004-12-20,1329,False,,state_1_raw,1,657.018,,0.98366797,,False,2.564448e-05,2.564448e-05,0.0012678557,49.439711,46.652144,False,0
2010-03-31,2004-12-20,1329,False,,state_1_shrunk,1,657.018,0.91632009,0.98366797,,False,2.5200619e-05,2.5200619e-05,0.0012223923,48.506439,45.698412,False,0
2010-03-31,2004-12-20,1329,False,,regime_mixture,-1,,,0.98366797,1.74144e-05,True,2.4967786e-05,2.4967786e-05,0.0012065187,48.323014,45.49332,False,0
2010-03-31,2004-12-20,1329,False,,consumed,-1,,,0.98366797,,True,2.4967786e-05,2.4967786e-05,0.0012065187,48.323014,45.49332,False,0
2010-04-30,2004-12-20,1350,False,,sample,-1,,,0.97539335,,False,1.7201851e-05,1.7201851e-05,0.00072668439,42.244546,38.076469,False,0
2010-04-30,2004-12-20,1350,False,,ewma,-1,,,0.97539335,,False,3.4653735e-06,3.4653735e-06,0.00035299345,101.86303,83.391082,False,0
2010-04-30,2004-12-20,1350,False,,ledoit_wolf,-1,,0.013553655,0.97539335,,False,1.9640455e-05,1.9640455e-05,0.00071898849,36.607527,33.190677,False,0
2010-04-30,2004-12-20,1350,False,,state_0_raw,0,915.8672,,0.97539335,,False,8.6689875e-06,8.6689875e-06,0.00030992258,35.750724,28.934697,False,0
2010-04-30,2004-12-20,1350,False,,state_0_shrunk,0,915.8672,0.93851622,0.97539335,,False,9.5757279e-06,9.5757279e-06,0.0003347323,34.95633,28.97824,False,0
2010-04-30,2004-12-20,1350,False,,state_1_raw,1,435.96856,,0.97539335,,False,2.6736326e-05,2.6736326e-05,0.001608589,60.164926,55.575295,False,0
2010-04-30,2004-12-20,1350,False,,state_1_shrunk,1,435.96856,0.87902459,0.97539335,,False,2.6266411e-05,2.6266411e-05,0.0015008783,57.140595,52.924244,False,0
2010-04-30,2004-12-20,1350,False,,regime_mixture,-1,,,0.97539335,2.8343737e-06,True,2.6050111e-05,2.6050111e-05,0.0014720889,56.509889,52.382895,False,0
2010-04-30,2004-12-20,1350,False,,consumed,-1,,,0.97539335,,True,2.6050111e-05,2.6050111e-05,0.0014720889,56.509889,52.382895,False,0
2010-05-28,2004-12-20,1370,False,,sample,-1,,,0.97647351,,False,1.7115987e-05,1.7115987e-05,0.00073917534,43.186254,38.990772,False,0
2010-05-28,2004-12-20,1370,False,,ewma,-1,,,0.97647351,,False,5.2575673e-06,5.2575673e-06,0.0011423424,217.27585,183.05545,False,0
2010-05-28,2004-12-20,1370,False,,ledoit_wolf,-1,,0.012851038,0.97647351,,False,1.9457884e-05,1.9457884e-05,0.00073171775,37.605207,34.136153,False,0
2010-05-28,2004-12-20,1370,False,,state_0_raw,0,915.65643,,0.97647351,,False,8.6704442e-06,8.6704442e-06,0.0003099989,35.75352,28.937447,False,0
2010-05-28,2004-12-20,1370,False,,state_0_shrunk,0,915.65643,0.93850294,0.97647351,,False,9.5597323e-06,9.5597323e-06,0.00033558298,35.103805,29.105274,False,0
2010-05-28,2004-12-20,1370,False,,state_1_raw,1,456.24581,,0.97647351,,False,2.6138986e-05,2.6138986e-05,0.0016064264,61.457102,56.735702,False,0
2010-05-28,2004-12-20,1370,False,,state_1_shrunk,1,456.24581,0.8837763,0.97647351,,False,2.5718645e-05,2.5718645e-05,0.001504684,58.505569,54.142053,False,0
2010-05-28,2004-12-20,1370,False,,regime_mixture,-1,,,0.97647351,3.8727988e-06,True,2.5519986e-05,2.5519986e-05,0.0014770914,57.879789,53.602736,False,0
2010-05-28,2004-12-20,1370,False,,consumed,-1,,,0.97647351,,True,2.5519986e-05,2.5519986e-05,0.0014770914,57.879789,53.602736,False,0
2010-06-30,2004-12-20,1392,False,,sample,-1,,,0.97747797,,False,1.702256e-05,1.702256e-05,0.00074256531,43.622423,39.402588,False,0
2010-06-30,2004-12-20,1392,False,,ewma,-1,,,0.97747797,,False,6.2250387e-06,6.2250387e-06,0.00090645543,145.61442,117.75249,False,0
2010-06-30,2004-12-20,1392,False,,ledoit_wolf,-1,,0.012392119,0.97747797,,False,1.9286308e-05,1.9286308e-05,0.00073532328,38.1267,34.616913,False,0
2010-06-30,2004-12-20,1392,False,,state_0_raw,0,915.94422,,0.97747797,,False,8.668653e-06,8.668653e-06,0.00030995992,35.756411,28.94014,False,0
2010-06-30,2004-12-20,1392,False,,state_0_shrunk,0,915.94422,0.93852108,0.97747797,,False,9.5427399e-06,9.5427399e-06,0.00033574769,35.183573,29.169038,False,0
2010-06-30,2004-12-20,1392,False,,state_1_raw,1,477.8995,,0.97747797,,False,2.5693307e-05,2.5693307e-05,0.0015772179,61.386333,56.915124,False,0
2010-06-30,2004-12-20,1392,False,,state_1_shrunk,1,477.8995,0.888455,0.97747797,,False,2.5320517e-05,2.5320517e-05,0.0014832345,58.578366,54.440168,False,0
2010-06-30,2004-12-20,1392,False,,regime_mixture,-1,,,0.97747797,6.3398101e-06,True,2.5138264e-05,2.5138264e-05,0.0014573066,57.97165,53.916323,False,0
2010-06-30,2004-12-20,1392,False,,consumed,-1,,,0.97747797,,True,2.5138264e-05,2.5138264e-05,0.0014573066,57.97165,53.916323,False,0
2010-07-30,2004-12-20,1413,False,,sample,-1,,,0.97845078,,False,1.6909589e-05,1.6909589e-05,0.00074127853,43.837763,39.529363,False,0
2010-07-30,2004-12-20,1413,False,,ewma,-1,,,0.97845078,,False,3.818498e-06,3.818498e-06,0.00071106036,186.21468,157.04092,False,0
2010-07-30,2004-12-20,1413,False,,ledoit_wolf,-1,,0.01210095,0.97845078,,False,1.9116309e-05,1.9116309e-05,0.00073421326,38.40769,34.799465,False,0
2010-07-30,2004-12-20,1413,False,,state_0_raw,0,916.06098,,0.97845078,,False,8.6678529e-06,8.6678529e-06,0.00030993844,35.757233,28.940636,False,0
2010-07-30,2004-12-20,1413,False,,state_0_shrunk,0,916.06098,0.93852843,0.97845078,,False,9.5316197e-06,9.5316197e-06,0.00033566829,35.216291,29.188374,False,0
2010-07-30,2004-12-20,1413,False,,state_1_raw,1,498.77108,,0.97845078,,False,2.4783599e-05,2.4783599e-05,0.0015386396,62.082976,57.37988,False,0
2010-07-30,2004-12-20,1413,False,,state_1_shrunk,1,498.77108,0.8926215,0.97845078,,False,2.4491223e-05,2.4491223e-05,0.0014521938,59.294458,54.917805,False,0
2010-07-30,2004-12-20,1413,False,,regime_mixture,-1,,,0.97845078,2.9143806e-06,True,2.4334683e-05,2.4334683e-05,0.0014280556,58.683963,54.388852,False,0
2010-07-30,2004-12-20,1413,False,,consumed,-1,,,0.97845078,,True,2.4334683e-05,2.4334683e-05,0.0014280556,58.683963,54.388852,False,0
2010-08-31,2004-12-20,1435,False,,sample,-1,,,0.97936845,,False,1.6932083e-05,1.6932083e-05,0.00073755575,43.559658,39.590353,False,0
2010-08-31,2004-12-20,1435,False,,ewma,-1,,,0.97936845,,False,5.9155616e-06,5.9155616e-06,0.00054459346,92.06116,78.789148,False,0
2010-08-31,2004-12-20,1435,False,,ledoit_wolf,-1,,0.01186541,0.97936845,,False,1.9079692e-05,1.9079692e-05,0.00073065664,38.294991,34.931722,False,0
2010-08-31,2004-12-20,1435,False,,state_0_raw,0,915.74579,,0.97936845,,False,8.669711e-06,8.669711e-06,0.0003099291,35.748493,28.932324,False,0
2010-08-31,2004-12-20,1435,False,,state_0_shrunk,0,915.74579,0.93850857,0.97936845,,False,9.5231604e-06,9.5231604e-06,0.00033544937,35.224585,29.196983,False,0
2010-08-31,2004-12-20,1435,False,,state_1_raw,1,521.10421,,0.97936845,,False,2.4027897e-05,2.4027897e-05,0.0014937841,62.168742,57.425254,False,0
2010-08-31,2004-12-20,1435,False,,state_1_shrunk,1,521.10421,0.8967483,0.97936845,,False,2.3805707e-05,2.3805707e-05,0.0014149272,59.43647,55.017938,False,0
2010-08-31,2004-12-20,1435,False,,regime_mixture,-1,,,0.97936845,5.4037252e-06,True,2.3672246e-05,2.3672246e-05,0.0013925819,58.827619,54.492231,False,0
2010-08-31,2004-12-20,1435,False,,consumed,-1,,,0.97936845,,True,2.3672246e-05,2.3672246e-05,0.0013925819,58.827619,54.492231,False,0
2010-09-30,2004-12-20,1456,False,,sample,-1,,,0.98043192,,False,1.6914438e-05,1.6914438e-05,0.00073345839,43.36286,39.795332,False,0
2010-09-30,2004-12-20,1456,False,,ewma,-1,,,0.98043192,,False,3.2334376e-06,3.2334376e-06,0.00041415266,128.08432,106.57075,False,0
2010-09-30,2004-12-20,1456,False,,ledoit_wolf,-1,,0.011677764,0.98043192,,False,1.9012728e-05,1.9012728e-05,0.00072670266,38.221904,35.158835,False,0
2010-09-30,2004-12-20,1456,False,,state_0_raw,0,907.06511,,0.98043192,,False,8.6508409e-06,8.6508409e-06,0.00030686553,35.472335,28.57038,False,0
2010-09-30,2004-12-20,1456,False,,state_0_shrunk,0,907.06511,0.93795661,0.98043192,,False,9.4887194e-06,9.4887194e-06,0.00033256162,35.048104,28.914144,False,0
2010-09-30,2004-12-20,1456,False,,state_1_raw,1,550.83283,,0.98043192,,False,2.3342127e-05,2.3342127e-05,0.001440314,61.704488,57.24288,False,0
2010-09-30,2004-12-20,1456,False,,state_1_shrunk,1,550.83283,0.90177345,0.98043192,,False,2.3178842e-05,2.3178842e-05,0.0013701637,59.112692,54.967937,False,0
2010-09-30,2004-12-20,1456,False,,regime_mixture,-1,,,0.98043192,3.5424885e-06,True,2.3065005e-05,2.3065005e-05,0.0013497922,58.521217,54.46179,False,0
2010-09-30,2004-12-20,1456,False,,consumed,-1,,,0.98043192,,True,2.3065005e-05,2.3065005e-05,0.0013497922,58.521217,54.46179,False,0
2010-10-29,2004-12-20,1477,False,,sample,-1,,,0.98127813,,False,1.6896241e-05,1.6896241e-05,0.00072581398,42.957126,39.726257,False,0
2010-10-29,2004-12-20,1477,False,,ewma,-1,,,0.98127813,,False,3.7424107e-06,3.7424107e-06,0.00023939425,63.967925,49.565493,False,0
2010-10-29,2004-12-20,1477,False,,ledoit_wolf,-1,,0.011611243,0.98127813,,False,1.896253e-05,1.896253e-05,0.00071917446,37.926081,35.125753,False,0
2010-10-29,2004-12-20,1477,False,,state_0_raw,0,905.57918,,0.98127813,,False,8.6467304e-06,8.6467304e-06,0.00030694439,35.498318,28.553515,False,0
2010-10-29,2004-12-20,1477,False,,state_0_shrunk,0,905.57918,0.93786113,0.98127813,,False,9.471597e-06,9.471597e-06,0.00033222023,35.075418,28.900033,False,0
2010-10-29,2004-12-20,1477,False,,state_1_raw,1,575.60902,,0.98127813,,False,2.2835728e-05,2.2835728e-05,0.001389322,60.839836,56.283127,False,0
2010-10-29,2004-12-20,1477,False,,state_1_shrunk,1,575.60902,0.90560235,0.98127813,,False,2.2695648e-05,2.2695648e-05,0.001326011,58.425784,54.182943,False,0
2010-10-29,2004-12-20,1477,False,,regime_mixture,-1,,,0.98127813,4.0795021e-06,True,2.2590736e-05,2.2590736e-05,0.001307342,57.870714,53.712667,False,0
2010-10-29,2004-12-20,1477,False,,consumed,-1,,,0.98127813,,True,2.2590736e-05,2.2590736e-05,0.001307342,57.870714,53.712667,False,0
2010-11-30,2004-12-20,1498,False,,sample,-1,,,0.98215435,,False,1.6987835e-05,1.6987835e-05,0.00072025236,42.398125,39.665027,False,0
2010-11-30,2004-12-20,1498,False,,ewma,-1,,,0.98215435,,False,5.6530376e-06,5.6530376e-06,0.00033435672,59.146382,49.18797,False,0
2010-11-30,2004-12-20,1498,False,,ledoit_wolf,-1,,0.011483578,0.98215435,,False,1.9015951e-05,1.9015951e-05,0.0007137404,37.533773,35.117066,False,0
2010-11-30,2004-12-20,1498,False,,state_0_raw,0,898.52296,,0.98215435,,False,8.6020483e-06,8.6020483e-06,0.00030676432,35.661777,28.642917,False,0
2010-11-30,2004-12-20,1498,False,,state_0_shrunk,0,898.52296,0.93740369,0.98215435,,False,9.4194086e-06,9.4194086e-06,0.00033191471,35.237319,28.990766,False,0
2010-11-30,2004-12-20,1498,False,,state_1_raw,1,604.47401,,0.98215435,,False,2.2647575e-05,2.2647575e-05,0.0013389779,59.122351,55.093575,False,0
2010-11-30,2004-12-20,1498,False,,state_1_shrunk,1,604.47401,0.90970301,0.98215435,,False,2.2521421e-05,2.2521421e-05,0.0012824758,56.944711,53.190652,False,0
2010-11-30,2004-12-20,1498,False,,regime_mixture,-1,,,0.98215435,4.3453428e-06,True,2.2422891e-05,2.2422891e-05,0.0012654545,56.435831,52.759555,False,0
2010-11-30,2004-12-20,1498,False,,consumed,-1,,,0.98215435,,True,2.2422891e-05,2.2422891e-05,0.0012654545,56.435831,52.759555,False,0
2010-12-31,2004-12-20,1520,False,,sample,-1,,,0.98267898,,False,1.706507e-05,1.706507e-05,0.00071153452,41.695378,39.550716,False,0
2010-12-31,2004-12-20,1520,False,,ewma,-1,,,0.98267898,,False,3.0675923e-06,3.0675923e-06,0.00013291806,43.329768,35.779311,False,0
2010-12-31,2004-12-20,1520,False,,ledoit_wolf,-1,,0.011452711,0.98267898,,False,1.9063231e-05,1.9063231e-05,0.00070512747,36.988876,35.034291,False,0
2010-12-31,2004-12-20,1520,False,,state_0_raw,0,902.33106,,0.98267898,,False,8.6291655e-06,8.6291655e-06,0.00030704586,35.582335,28.587366,False,0
2010-12-31,2004-12-20,1520,False,,state_0_shrunk,0,902.33106,0.93765139,0.98267898,,False,9.4366509e-06,9.4366509e-06,0.00033154287,35.133531,28.92384,False,0
2010-12-31,2004-12-20,1520,False,,state_1_raw,1,622.96194,,0.98267898,,False,2.1980417e-05,2.1980417e-05,0.0013013984,59.207174,55.250443,False,0
2010-12-31,2004-12-20,1520,False,,state_1_shrunk,1,622.96194,0.91214737,0.98267898,,False,2.1904356e-05,2.1904356e-05,0.0012489704,57.019273,53.333124,False,0
2010-12-31,2004-12-20,1520,False,,regime_mixture,-1,,,0.98267898,4.2654921e-06,True,2.1822726e-05,2.1822726e-05,0.0012330227,56.501775,52.893022,False,0
2010-12-31,2004-12-20,1520,False,,consumed,-1,,,0.98267898,,True,2.1822726e-05,2.1822726e-05,0.0012330227,56.501775,52.893022,False,0
2011-01-31,2004-12-20,1540,False,,sample,-1,,,0.98312467,,False,1.7019674e-05,1.7019674e-05,0.00070528491,41.439389,39.282232,False,0
2011-01-31,2004-12-20,1540,False,,ewma,-1,,,0.98312467,,False,4.9847662e-06,4.9847662e-06,0.00024272508,48.693373,40.632117,False,0
2011-01-31,2004-12-20,1540,False,,ledoit_wolf,-1,,0.011372169,0.98312467,,False,1.8987908e-05,1.8987908e-05,0.00069898424,36.812071,34.841421,False,0
2011-01-31,2004-12-20,1540,False,,state_0_raw,0,905.33774,,0.98312467,,False,8.6460411e-06,8.6460411e-06,0.00030697318,35.504479,28.554024,False,0
2011-01-31,2004-12-20,1540,False,,state_0_shrunk,0,905.33774,0.93784559,0.98312467,,False,9.4451834e-06,9.4451834e-06,0.00033101901,35.046329,28.87458,False,0
2011-01-31,2004-12-20,1540,False,,state_1_raw,1,639.01062,,0.98312467,,False,2.1660366e-05,2.1660366e-05,0.001273298,58.784695,54.762708,False,0
2011-01-31,2004-12-20,1540,False,,state_1_shrunk,1,639.01062,0.91416439,0.98312467,,False,2.1605253e-05,2.1605253e-05,0.0012239592,56.651001,52.892335,False,0
2011-01-31,2004-12-20,1540,False,,regime_mixture,-1,,,0.98312467,2.9198405e-06,True,2.1531709e-05,2.1531709e-05,0.0012088354,56.1421,52.459087,False,0
2011-01-31,2004-12-20,1540,False,,consumed,-1,,,0.98312467,,True,2.1531709e-05,2.1531709e-05,0.0012088354,56.1421,52.459087,False,0
2011-02-28,2004-12-20,1559,False,,sample,-1,,,0.98357527,,False,1.6897946e-05,1.6897946e-05,0.00069993634,41.421387,39.2703,False,0
2011-02-28,2004-12-20,1559,False,,ewma,-1,,,0.98357527,,False,3.9509619e-06,3.9509619e-06,0.00027739146,70.208588,55.111523,False,0
2011-02-28,2004-12-20,1559,False,,ledoit_wolf,-1,,0.011280217,0.98357527,,False,1.8834618e-05,1.8834618e-05,0.00069373501,36.832974,34.863004,False,0
2011-02-28,2004-12-20,1559,False,,state_0_raw,0,906.19721,,0.98357527,,False,8.6499304e-06,8.6499304e-06,0.00030690509,35.480642,28.55232,False,0
2011-02-28,2004-12-20,1559,False,,state_0_shrunk,0,906.19721,0.93790088,0.98357527,,False,9.436086e-06,9.436086e-06,0.00033061182,35.036965,28.877427,False,0
2011-02-28,2004-12-20,1559,False,,state_1_raw,1,656.09646,,0.98357527,,False,2.120996e-05,2.120996e-05,0.001246152,58.75315,54.646906,False,0
2011-02-28,2004-12-20,1559,False,,state_1_shrunk,1,656.09646,0.9162124,0.98357527,,False,2.117854e-05,2.117854e-05,0.0011998261,56.652916,52.811217,False,0
2011-02-28,2004-12-20,1559,False,,regime_mixture,-1,,,0.98357527,3.7386444e-06,True,2.1114044e-05,2.1114044e-05,0.0011854963,56.147287,52.382088,False,0
2011-02-28,2004-12-20,1559,False,,consumed,-1,,,0.98357527,,True,2.1114044e-05,2.1114044e-05,0.0011854963,56.147287,52.382088,False,0
2011-03-31,2004-12-20,1582,False,,sample,-1,,,0.98411382,,False,1.6738525e-05,1.6738525e-05,0.00069500173,41.521087,39.39855,False,0
2011-03-31,2004-12-20,1582,False,,ewma,-1,,,0.98411382,,False,4.7382019e-06,4.7382019e-06,0.00029151472,61.524336,59.348491,False,0
2011-03-31,2004-12-20,1582,False,,ledoit_wolf,-1,,0.011123735,0.98411382,,False,1.8634751e-05,1.8634751e-05,0.00068892917,36.97013,35.016606,False,0
2011-03-31,2004-12-20,1582,False,,state_0_raw,0,906.54047,,0.98411382,,False,8.6508576e-06,8.6508576e-06,0.0003068786,35.473778,28.556007,False,0
2011-03-31,2004-12-20,1582,False,,state_0_shrunk,0,906.54047,0.93792293,0.98411382,,False,9.4224745e-06,9.4224745e-06,0.00033028158,35.052531,28.88867,False,0
2011-03-31,2004-12-20,1582,False,,state_1_raw,1,678.17501,,0.98411382,,False,2.0693201e-05,2.0693201e-05,0.0012169672,58.810002,54.787499,False,0
2011-03-31,2004-12-20,1582,False,,state_1_shrunk,1,678.17501,0.91871846,0.98411382,,False,2.0682501e-05,2.0682501e-05,0.0011740095,56.763419,52.996053,False,0
2011-03-31,2004-12-20,1582,False,,regime_mixture,-1,,,0.98411382,3.376989e-06,True,2.062672e-05,2.062672e-05,0.0011605547,56.264625,52.571945,False,0
2011-03-31,2004-12-20,1582,False,,consumed,-1,,,0.98411382,,True,2.062672e-05,2.062672e-05,0.0011605547,56.264625,52.571945,False,0
2011-04-29,2004-12-20,1602,False,,sample,-1,,,0.9845593,,False,1.660013e-05,1.660013e-05,0.00068799575,41.445202,39.362554,False,0
2011-04-29,2004-12-20,1602,False,,ewma,-1,,,0.9845593,,False,3.8124922e-06,3.8124922e-06,0.00017922166,47.009057,40.388374,False,0
2011-04-29,2004-12-20,1602,False,,ledoit_wolf,-1,,0.011082929,0.9845593,,False,1.8471457e-05,1.8471457e-05,0.00068201159,36.922458,35.000333,False,0
2011-04-29,2004-12-20,1602,False,,state_0_raw,0,906.70708,,0.9845593,,False,8.651155e-06,8.651155e-06,0.00030686908,35.471458,28.559306,False,0
2011-04-29,2004-12-20,1602,False,,state_0_shrunk,0,906.70708,0.93793363,0.9845593,,False,9.4104854e-06,9.4104854e-06,0.00032984451,35.050743,28.889153,False,0
2011-04-29,2004-12-20,1602,False,,state_1_raw,1,697.69131,,0.9845593,,False,2.0285369e-05,2.0285369e-05,0.0011862615,58.478677,54.463309,False,0
2011-04-29,2004-12-20,1602,False,,state_1_shrunk,1,697.69131,0.92081208,0.9845593,,False,2.0289381e-05,2.0289381e-05,0.0011462947,56.497274,52.732612,False,0
2011-04-29,2004-12-20,1602,False,,regime_mixture,-1,,,0.9845593,4.6122165e-06,True,2.0239816e-05,2.0239816e-05,0.0011336388,56.010328,52.31965,False,0
2011-04-29,2004-12-20,1602,False,,consumed,-1,,,0.9845593,,True,2.0239816e-05,2.0239816e-05,0.0011336388,56.010328,52.31965,False,0
2011-05-31,2004-12-20,1623,False,,sample,-1,,,0.98500591,,False,1.6465778e-05,1.6465778e-05,0.00068219355,41.430993,39.275503,False,0
2011-05-31,2004-12-20,1623,False,,ewma,-1,,,0.98500591,,False,3.2546519e-06,3.2546519e-06,0.00023768335,73.028806,50.479912,False,0
2011-05-31,2004-12-20,1623,False,,ledoit_wolf,-1,,0.010990281,0.98500591,,False,1.8306906e-05,1.8306906e-05,0.00067631247,36.943024,34.957039,False,0
2011-05-31,2004-12-20,1623,False,,state_0_raw,0,906.75384,,0.98500591,,False,8.6512307e-06,8.6512307e-06,0.00030686859,35.471091,28.560537,False,0
2011-05-31,2004-12-20,1623,False,,state_0_shrunk,0,906.75384,0.93793663,0.98500591,,False,9.3974838e-06,9.3974838e-06,0.0003294985,35.062417,28.888786,False,0
2011-05-31,2004-12-20,1623,False,,state_1_raw,1,718.55184,,0.98500591,,False,1.9911601e-05,1.9911601e-05,0.0011586131,58.187846,54.134519,False,0
2011-05-31,2004-12-20,1623,False,,state_1_shrunk,1,718.55184,0.92293384,0.98500591,,False,1.9930452e-05,1.9930452e-05,0.0011214101,56.266162,52.457014,False,0
2011-05-31,2004-12-20,1623,False,,regime_mixture,-1,,,0.98500591,3.5944593e-06,True,1.9887377e-05,1.9887377e-05,0.0011094891,55.788609,52.052255,False,0
2011-05-31,2004-12-20,1623,False,,consumed,-1,,,0.98500591,,True,1.9887377e-05,1.9887377e-05,0.0011094891,55.788609,52.052255,False,0
2011-06-30,2004-12-20,1645,False,,sample,-1,,,0.98544535,,False,1.63382e-05,1.63382e-05,0.00067857399,41.532971,39.406376,False,0
2011-06-30,2004-12-20,1645,False,,ewma,-1,,,0.98544535,,False,3.2388718e-06,3.2388718e-06,0.00033986606,104.93347,83.226743,False,0
2011-06-30,2004-12-20,1645,False,,ledoit_wolf,-1,,0.010821604,0.98544535,,False,1.8140146e-05,1.8140146e-05,0.00067281126,37.089628,35.126225,False,0
2011-06-30,2004-12-20,1645,False,,state_0_raw,0,906.8583,,0.98544535,,False,8.6512161e-06,8.6512161e-06,0.00030687317,35.47168,28.563834,False,0
